time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2022-07-10 13:00:00,73.4,62.6,69.0,0.0,,160.0,11.4,,1017.0,,1.0
2022-07-10 14:00:00,78.8,66.0,65.0,0.0,,160.0,11.4,,1015.0,,3.0
2022-07-10 15:00:00,80.6,66.4,62.0,0.0,,160.0,13.9,,1014.0,,3.0
2022-07-10 16:00:00,82.4,68.0,62.0,0.0,,150.0,16.2,,1013.0,,3.0
2022-07-10 17:00:00,82.4,66.2,58.0,0.0,,150.0,13.9,,1011.0,,3.0
2022-07-10 18:00:00,78.8,69.8,74.0,0.0,,150.0,11.4,,1011.0,,3.0
2022-07-10 19:00:00,80.6,70.0,70.0,0.0,,140.0,11.4,,1010.0,,3.0
2022-07-10 20:00:00,78.8,69.8,74.0,0.0,,100.0,6.8,,1011.0,,3.0
2022-07-10 21:00:00,78.8,71.8,79.0,0.0,,140.0,5.6,,1010.0,,3.0
2022-07-10 22:00:00,80.6,71.6,74.0,0.0,,140.0,5.8,,1009.0,,3.0
2022-07-10 23:00:00,80.6,71.6,74.0,0.0,,110.0,7.0,,1009.0,,3.0
2022-07-11 00:00:00,80.6,71.6,74.0,0.0,,120.0,5.6,,1008.0,,3.0
2022-07-11 01:00:00,80.6,71.6,74.0,0.0,,224.0,8.9,,1008.0,,2.0
2022-07-11 02:00:00,77.0,71.8,84.0,0.0,,253.0,8.1,,1008.0,,1.0
2022-07-11 03:00:00,77.0,73.6,89.0,0.004,,20.0,3.7,,1008.0,,17.0
2022-07-11 04:00:00,73.4,71.6,94.0,0.0,,290.0,3.7,,1008.0,,1.0
2022-07-11 05:00:00,71.6,71.6,100.0,0.0,,290.0,4.3,,1008.0,,1.0
2022-07-11 06:00:00,71.6,71.6,100.0,0.0,,270.0,3.4,,1008.0,,1.0
2022-07-11 07:00:00,73.4,71.6,94.0,0.0,,300.0,3.4,,1008.0,,3.0
2022-07-11 08:00:00,71.6,71.6,100.0,0.0,,270.0,3.7,,1008.0,,5.0
2022-07-11 09:00:00,71.6,71.6,100.0,0.0,,0.0,0.0,,1008.0,,5.0
2022-07-11 10:00:00,71.6,71.6,100.0,0.0,,300.0,9.3,,1008.0,,3.0
2022-07-11 11:00:00,73.4,71.6,94.0,0.0,,280.0,4.3,,1009.0,,3.0
2022-07-11 12:00:00,75.2,71.8,89.0,0.0,,250.0,7.0,,1010.0,,3.0
2022-07-11 13:00:00,78.8,69.8,74.0,0.0,,260.0,5.8,,1009.0,,3.0
2022-07-11 14:00:00,80.6,68.2,66.0,0.0,,270.0,13.7,,1008.0,,3.0
2022-07-11 15:00:00,82.4,64.6,55.0,0.004,,260.0,12.7,,1008.0,,7.0
2022-07-11 16:00:00,84.2,64.8,52.0,0.0,,270.0,14.9,,1008.0,,3.0
2022-07-11 17:00:00,84.2,62.4,48.0,0.012,,270.0,15.0,,1008.0,,17.0
2022-07-11 18:00:00,86.0,57.4,38.0,0.0,,280.0,23.0,,1008.0,,3.0
2022-07-11 19:00:00,86.0,55.2,35.0,0.0,,290.0,17.2,,1008.0,,3.0
2022-07-11 20:00:00,82.4,55.6,40.0,0.0,,290.0,24.2,,1008.0,,2.0
2022-07-11 21:00:00,86.0,55.2,35.0,0.0,,280.0,25.5,,1008.0,,3.0
2022-07-11 22:00:00,82.4,53.6,37.0,0.0,,280.0,25.5,,1008.0,,2.0
2022-07-11 23:00:00,73.4,57.2,57.0,0.0,,290.0,13.7,,1009.0,,3.0
2022-07-12 00:00:00,75.2,57.4,54.0,0.0,,290.0,19.9,,1009.0,,2.0
2022-07-12 01:00:00,71.6,55.6,57.0,0.0,,290.0,16.2,,1010.0,,3.0
2022-07-12 02:00:00,71.6,55.6,57.0,0.0,,300.0,9.3,,1011.0,,1.0
2022-07-12 03:00:00,68.0,55.4,64.0,0.0,,280.0,6.8,,1012.0,,2.0
2022-07-12 04:00:00,66.2,57.4,73.0,0.0,,280.0,5.6,,1012.0,,1.0
2022-07-12 05:00:00,66.2,57.4,73.0,0.0,,270.0,4.7,,1012.0,,1.0
2022-07-12 06:00:00,66.2,57.4,73.0,0.0,,260.0,4.3,,1012.0,,1.0
2022-07-12 07:00:00,66.2,57.4,73.0,0.0,,270.0,7.0,,1012.0,,1.0
2022-07-12 08:00:00,66.2,57.4,73.0,0.0,,270.0,5.6,,1012.0,,1.0
2022-07-12 09:00:00,64.4,57.4,78.0,0.0,,270.0,5.6,,1012.0,,1.0
2022-07-12 10:00:00,64.4,57.4,78.0,0.0,,270.0,5.6,,1013.0,,1.0
2022-07-12 11:00:00,66.2,59.2,78.0,0.0,,290.0,6.8,,1013.0,,1.0
2022-07-12 12:00:00,71.6,61.0,69.0,0.0,,290.0,10.3,,1013.0,,1.0
2022-07-12 13:00:00,73.4,61.0,65.0,0.0,,280.0,10.3,,1014.0,,1.0
2022-07-12 14:00:00,77.0,60.6,57.0,0.0,,280.0,8.1,,1014.0,,1.0
2022-07-12 15:00:00,80.6,60.8,51.0,0.0,,290.0,10.3,,1014.0,,1.0
2022-07-12 16:00:00,82.4,57.0,42.0,0.0,,290.0,13.7,,1014.0,,1.0
2022-07-12 17:00:00,80.6,57.4,45.0,0.0,,300.0,12.7,,1014.0,,1.0
2022-07-12 18:00:00,86.0,53.6,33.0,0.0,,290.0,16.2,,1013.0,,2.0
2022-07-12 19:00:00,84.2,53.6,35.0,0.0,,290.0,17.2,,1013.0,,2.0
2022-07-12 20:00:00,84.2,53.6,35.0,0.0,,310.0,10.6,,1013.0,,1.0
2022-07-12 21:00:00,84.2,52.0,33.0,0.0,,310.0,10.6,,1012.0,,2.0
2022-07-12 22:00:00,80.6,57.4,45.0,0.0,,10.0,8.1,,1012.0,,2.0
2022-07-12 23:00:00,78.8,62.8,58.0,0.0,,290.0,19.9,,1013.0,,3.0
2022-07-13 00:00:00,71.6,62.4,73.0,0.0,,60.0,8.1,,1012.0,,2.0
2022-07-13 01:00:00,69.8,62.6,78.0,0.0,,297.0,5.6,,1012.0,,3.0
2022-07-13 02:00:00,68.0,64.4,88.0,0.0,,360.0,8.1,,1013.0,,3.0
2022-07-13 03:00:00,64.4,62.6,94.0,0.0,,10.0,3.7,,1014.0,,3.0
2022-07-13 04:00:00,64.4,62.6,94.0,0.0,,93.0,3.1,,1014.0,,2.0
2022-07-13 05:00:00,62.6,62.6,100.0,0.0,,0.0,0.0,,1014.0,,5.0
2022-07-13 06:00:00,60.8,60.8,100.0,0.0,,0.0,0.0,,1014.0,,5.0
2022-07-13 07:00:00,60.8,60.8,100.0,0.0,,0.0,0.0,,1015.0,,5.0
2022-07-13 08:00:00,60.8,60.8,100.0,0.0,,30.0,3.7,,1015.0,,5.0
2022-07-13 09:00:00,60.8,60.8,100.0,0.0,,30.0,3.7,,1016.0,,1.0
2022-07-13 10:00:00,60.8,59.0,94.0,0.0,,0.0,0.0,,1016.0,,1.0
2022-07-13 11:00:00,60.8,60.8,100.0,0.0,,0.0,0.0,,1017.0,,1.0
2022-07-13 12:00:00,62.6,62.6,100.0,0.0,,0.0,0.0,,1018.0,,1.0
2022-07-13 13:00:00,62.6,60.8,94.0,0.0,,50.0,6.8,,1019.0,,1.0
2022-07-13 14:00:00,64.4,60.8,88.0,0.0,,20.0,5.6,,1019.0,,2.0
2022-07-13 15:00:00,64.4,60.8,88.0,0.0,,30.0,6.8,,1019.0,,3.0
2022-07-13 16:00:00,69.8,60.8,73.0,0.0,,30.0,5.6,,1019.0,,2.0
2022-07-13 17:00:00,71.6,61.0,69.0,0.0,,10.0,7.0,,1019.0,,3.0
2022-07-13 18:00:00,71.6,61.0,69.0,0.0,,20.0,8.1,,1019.0,,3.0
2022-07-13 19:00:00,71.6,59.2,65.0,0.0,,20.0,11.4,,1019.0,,3.0
2022-07-13 20:00:00,73.4,59.2,61.0,0.0,,20.0,11.8,,1019.0,,3.0
2022-07-13 21:00:00,75.2,60.8,61.0,0.0,,20.0,11.4,,1019.0,,3.0
2022-07-13 22:00:00,73.4,61.0,65.0,0.0,,30.0,11.8,,1019.0,,3.0
2022-07-13 23:00:00,73.4,59.2,61.0,0.0,,30.0,11.8,,1019.0,,2.0
2022-07-14 00:00:00,71.6,59.2,65.0,0.0,,30.0,9.2,,1019.0,,2.0
2022-07-14 01:00:00,69.8,59.2,69.0,0.0,,10.0,5.6,,1019.0,,2.0
2022-07-14 02:00:00,66.2,57.4,73.0,0.0,,0.0,0.0,,1019.0,,1.0
2022-07-14 03:00:00,64.4,57.4,78.0,0.0,,70.0,5.3,,1019.0,,1.0
2022-07-14 04:00:00,64.4,57.4,78.0,0.0,,63.0,4.0,,1019.0,,1.0
2022-07-14 05:00:00,60.8,59.0,94.0,0.0,,73.0,4.2,,1019.0,,1.0
2022-07-14 06:00:00,60.8,57.2,88.0,0.0,,70.0,3.4,,1019.0,,1.0
2022-07-14 07:00:00,60.8,60.8,100.0,0.0,,90.0,3.7,,1019.0,,1.0
2022-07-14 08:00:00,60.8,57.2,88.0,0.0,,100.0,4.3,,1019.0,,1.0
2022-07-14 09:00:00,59.0,57.2,94.0,0.0,,93.0,5.2,,1020.0,,1.0
2022-07-14 10:00:00,55.4,55.4,100.0,0.0,,0.0,0.0,,1020.0,,1.0
2022-07-14 11:00:00,62.6,59.0,88.0,0.0,,0.0,0.0,,1020.0,,1.0
2022-07-14 12:00:00,66.2,59.2,78.0,0.0,,120.0,4.7,,1020.0,,1.0
2022-07-14 13:00:00,71.6,61.0,69.0,0.0,,0.0,0.0,,1020.0,,3.0
2022-07-14 14:00:00,69.8,56.7,63.0,0.0,,20.0,5.8,,1019.6,,1.0
2022-07-14 15:00:00,75.2,60.8,61.0,0.0,,110.0,4.3,,1019.0,,2.0
2022-07-14 16:00:00,80.6,57.4,45.0,0.0,,140.0,5.8,,1019.0,,2.0
2022-07-14 17:00:00,82.4,57.0,42.0,0.0,,140.0,11.4,,1018.0,,3.0
2022-07-14 18:00:00,84.2,59.4,43.0,0.0,,160.0,11.8,,1018.0,,3.0
2022-07-14 19:00:00,84.2,60.6,45.0,0.0,,130.0,11.8,,1017.0,,3.0
2022-07-14 20:00:00,84.2,62.4,48.0,0.0,,120.0,13.9,,1016.0,,3.0
2022-07-14 21:00:00,84.2,64.8,52.0,0.0,,130.0,13.9,,1016.0,,3.0
2022-07-14 22:00:00,84.2,64.8,52.0,0.0,,130.0,10.3,,1016.0,,3.0
2022-07-14 23:00:00,82.4,66.2,58.0,0.0,,130.0,9.2,,1016.0,,3.0
2022-07-15 00:00:00,80.6,64.4,58.0,0.0,,120.0,9.3,,1016.0,,3.0
2022-07-15 01:00:00,80.6,64.4,58.0,0.0,,120.0,10.3,,1017.0,,3.0
2022-07-15 02:00:00,78.8,64.2,61.0,0.035,,100.0,8.1,,1017.0,,8.0
2022-07-15 03:00:00,77.0,64.4,65.0,0.087,,90.0,5.6,,1017.0,,9.0
2022-07-15 04:00:00,77.0,64.4,65.0,0.063,,110.0,5.6,,1016.0,,9.0
2022-07-15 05:00:00,75.2,64.4,69.0,0.051,,150.0,10.6,,1016.0,,9.0
2022-07-15 06:00:00,75.2,66.4,74.0,0.075,,130.0,7.0,,1016.0,,9.0
2022-07-15 07:00:00,75.2,66.4,74.0,0.0,,160.0,9.3,,1014.0,,3.0
2022-07-15 08:00:00,75.2,66.4,74.0,0.0,,150.0,3.7,,1014.0,,3.0
2022-07-15 09:00:00,71.6,64.4,78.0,0.0,,70.0,11.8,,1016.0,,3.0
2022-07-15 10:00:00,69.8,62.6,78.0,0.287,,140.0,12.4,,1015.0,,9.0
2022-07-15 11:00:00,69.8,64.4,83.0,0.138,,110.0,7.0,,1016.0,,9.0
2022-07-15 12:00:00,73.4,64.6,74.0,0.0,,120.0,8.1,,1016.0,,3.0
2022-07-15 13:00:00,77.0,64.4,65.0,0.0,,120.0,9.2,,1016.0,,2.0
2022-07-15 14:00:00,78.8,64.2,61.0,0.0,,120.0,9.2,,1017.0,,3.0
2022-07-15 15:00:00,78.8,66.0,65.0,0.0,,90.0,6.8,,1017.0,,3.0
2022-07-15 16:00:00,82.4,68.0,62.0,0.0,,130.0,7.0,,1017.0,,3.0
2022-07-15 17:00:00,82.4,66.2,58.0,0.0,,130.0,7.0,,1016.0,,3.0
2022-07-15 18:00:00,86.0,66.4,52.0,0.0,,120.0,7.0,,1016.0,,3.0
2022-07-15 19:00:00,84.2,64.8,52.0,0.0,,100.0,6.8,,1016.0,,2.0
2022-07-15 20:00:00,87.8,64.4,46.0,0.0,,90.0,7.0,,1016.0,,1.0
2022-07-15 21:00:00,87.8,64.4,46.0,0.0,,50.0,8.1,,1015.0,,2.0
2022-07-15 22:00:00,87.8,64.4,46.0,0.0,,50.0,5.6,,1016.0,,1.0
2022-07-15 23:00:00,86.0,66.4,52.0,0.0,,10.0,7.0,,1016.0,,1.0
2022-07-16 00:00:00,84.2,64.8,52.0,0.0,,20.0,8.1,,1016.0,,2.0
2022-07-16 01:00:00,82.4,66.2,58.0,0.0,,30.0,3.4,,1016.0,,2.0
2022-07-16 02:00:00,78.8,66.0,65.0,0.0,,58.0,3.8,,1016.0,,2.0
2022-07-16 03:00:00,75.2,66.4,74.0,0.0,,90.0,3.7,,1017.0,,3.0
2022-07-16 04:00:00,75.2,67.8,78.0,0.0,,100.0,4.7,,1017.0,,3.0
2022-07-16 05:00:00,75.2,67.8,78.0,0.0,,150.0,4.7,,1017.0,,3.0
2022-07-16 06:00:00,71.6,69.8,94.0,0.0,,0.0,0.0,,1018.0,,3.0
2022-07-16 07:00:00,69.8,68.0,94.0,0.0,,137.0,4.9,,1017.0,,3.0
2022-07-16 08:00:00,69.8,68.0,94.0,0.0,,156.0,4.7,,1017.0,,5.0
2022-07-16 09:00:00,68.0,66.2,94.0,0.0,,165.0,3.6,,1016.0,,5.0
2022-07-16 10:00:00,68.0,66.2,94.0,0.0,,0.0,0.0,,1017.0,,5.0
2022-07-16 11:00:00,68.0,66.2,94.0,0.0,,148.0,4.5,,1017.0,,3.0
2022-07-16 12:00:00,73.4,71.6,94.0,0.0,,192.0,3.4,,1017.0,,3.0
2022-07-16 13:00:00,78.8,71.8,79.0,0.0,,180.0,7.0,,1017.0,,3.0
2022-07-16 14:00:00,80.6,66.4,62.0,0.0,,194.0,4.7,,1017.0,,3.0
2022-07-16 15:00:00,80.6,66.4,62.0,0.0,,186.0,4.7,,1017.0,,3.0
2022-07-16 16:00:00,84.2,62.4,48.0,0.0,,130.0,5.6,,1016.0,,3.0
2022-07-16 17:00:00,87.8,60.4,40.0,0.0,,120.0,5.8,,1016.0,,3.0
2022-07-16 18:00:00,86.0,62.8,46.0,0.0,,90.0,11.4,,1015.0,,3.0
2022-07-16 19:00:00,86.0,61.0,43.0,0.0,,90.0,8.1,,1014.0,,3.0
2022-07-16 20:00:00,86.0,61.0,43.0,0.0,,140.0,5.8,,1014.0,,3.0
2022-07-16 21:00:00,87.8,60.4,40.0,0.0,,100.0,8.1,,1014.0,,3.0
2022-07-16 22:00:00,84.2,62.4,48.0,0.0,,160.0,8.1,,1014.0,,3.0
2022-07-16 23:00:00,84.2,60.6,45.0,0.008,,150.0,5.8,,1014.0,,7.0
2022-07-17 00:00:00,80.6,64.4,58.0,0.0,,180.0,5.6,,1014.0,,3.0
2022-07-17 01:00:00,80.6,62.4,54.0,0.0,,210.0,4.3,,1014.0,,3.0
2022-07-17 02:00:00,77.0,62.6,61.0,0.012,,358.0,0.9,,1014.0,,8.0
2022-07-17 03:00:00,77.0,64.4,65.0,0.004,,137.0,4.7,,1014.0,,7.0
2022-07-17 04:00:00,75.2,64.4,69.0,0.0,,0.0,0.0,,1014.0,,3.0
2022-07-17 05:00:00,73.4,64.6,74.0,0.047,,0.0,0.0,,1015.0,,9.0
2022-07-17 06:00:00,75.2,64.4,69.0,0.012,,50.0,3.6,,1015.0,,8.0
2022-07-17 07:00:00,73.4,64.6,74.0,0.0,,10.0,2.5,,1014.0,,3.0
2022-07-17 08:00:00,71.6,66.2,83.0,0.0,,114.0,2.9,,1014.0,,3.0
2022-07-17 09:00:00,69.8,66.0,88.0,0.0,,0.0,0.0,,1014.0,,3.0
2022-07-17 10:00:00,68.0,66.2,94.0,0.0,,0.0,0.0,,1014.0,,3.0
2022-07-17 11:00:00,69.8,68.0,94.0,0.0,,0.0,0.0,,1014.0,,3.0
2022-07-17 12:00:00,75.2,69.6,83.0,0.0,,0.0,0.0,,1014.0,,3.0
2022-07-17 13:00:00,78.8,68.2,70.0,0.0,,0.0,0.0,,1014.0,,2.0
2022-07-17 14:00:00,82.4,66.2,58.0,0.0,,240.0,6.8,,1014.0,,2.0
2022-07-17 15:00:00,82.4,64.6,55.0,0.0,,280.0,7.0,,1014.0,,2.0
2022-07-17 16:00:00,87.8,62.6,43.0,0.0,,260.0,9.2,,1014.0,,2.0
2022-07-17 17:00:00,86.0,62.8,46.0,0.0,,250.0,7.0,,1014.0,,2.0
2022-07-17 18:00:00,86.0,61.0,43.0,0.0,,186.0,5.6,,1014.0,,2.0
2022-07-17 19:00:00,87.8,60.4,40.0,0.0,,173.0,5.8,,1013.0,,3.0
2022-07-17 20:00:00,87.8,60.4,40.0,0.0,,238.0,5.6,,1013.0,,3.0
2022-07-17 21:00:00,87.8,62.6,43.0,0.0,,234.0,5.8,,1013.0,,3.0
2022-07-17 22:00:00,80.6,70.0,70.0,0.0,,218.0,5.8,,1013.0,,3.0
2022-07-17 23:00:00,82.4,70.0,66.0,0.0,,160.0,6.8,,1012.0,,3.0
2022-07-18 00:00:00,82.4,68.0,62.0,0.0,,150.0,5.8,,1012.0,,2.0
2022-07-18 01:00:00,78.8,68.2,70.0,0.0,,150.0,3.7,,1012.0,,1.0
2022-07-18 02:00:00,77.0,68.0,74.0,0.0,,180.0,4.3,,1012.0,,2.0
2022-07-18 03:00:00,75.2,66.4,74.0,0.0,,190.0,3.7,,1013.0,,1.0
2022-07-18 04:00:00,75.2,66.4,74.0,0.0,,200.0,4.3,,1013.0,,1.0
2022-07-18 05:00:00,73.4,66.2,78.0,0.0,,200.0,4.7,,1012.0,,1.0
2022-07-18 06:00:00,75.2,66.4,74.0,0.0,,200.0,4.3,,1012.0,,1.0
2022-07-18 07:00:00,71.6,66.2,83.0,0.0,,190.0,3.7,,1012.0,,3.0
2022-07-18 08:00:00,73.4,66.2,78.0,0.0,,210.0,4.3,,1012.0,,3.0
2022-07-18 09:00:00,73.4,66.2,78.0,0.0,,210.0,4.3,,1012.0,,3.0
2022-07-18 10:00:00,73.4,66.2,78.0,0.008,,0.0,0.0,,1013.0,,17.0
2022-07-18 11:00:00,73.4,68.0,83.0,0.0,,0.0,0.0,,1013.0,,2.0
2022-07-18 12:00:00,78.8,69.8,74.0,0.0,,210.0,9.2,,1012.0,,1.0
2022-07-18 13:00:00,82.4,70.0,66.0,0.0,,210.0,7.0,,1012.0,,2.0
2022-07-18 14:00:00,86.0,68.0,55.0,0.0,,230.0,8.1,,1012.0,,1.0
2022-07-18 15:00:00,89.6,66.0,46.0,0.0,,220.0,10.6,,1012.0,,1.0
2022-07-18 16:00:00,91.4,66.4,44.0,0.0,,270.0,10.3,,1011.0,,1.0
2022-07-18 17:00:00,93.2,64.6,39.0,0.0,,240.0,10.3,,1011.0,,1.0
2022-07-18 18:00:00,95.0,64.6,37.0,0.0,,230.0,10.6,,1010.0,,1.0
2022-07-18 19:00:00,96.8,64.6,35.0,0.0,,230.0,9.3,,1010.0,,1.0
2022-07-18 20:00:00,96.8,63.0,33.0,0.0,,220.0,10.3,,1010.0,,2.0
2022-07-18 21:00:00,96.8,64.6,35.0,0.0,,210.0,8.1,,1009.0,,2.0
2022-07-18 22:00:00,95.0,64.6,37.0,0.0,,220.0,10.3,,1008.0,,2.0
2022-07-18 23:00:00,93.2,66.0,41.0,0.0,,210.0,10.6,,1008.0,,1.0
2022-07-19 00:00:00,91.4,67.6,46.0,0.0,,190.0,13.9,,1008.0,,1.0
2022-07-19 01:00:00,87.8,69.6,55.0,0.0,,190.0,11.4,,1008.0,,1.0
2022-07-19 02:00:00,86.0,70.0,59.0,0.0,,200.0,12.4,,1008.0,,3.0
2022-07-19 03:00:00,84.2,69.8,62.0,0.0,,200.0,8.1,,1008.0,,3.0
2022-07-19 04:00:00,84.2,69.8,62.0,0.0,,200.0,8.1,,1008.0,,3.0
2022-07-19 05:00:00,82.4,70.0,66.0,0.0,,190.0,10.3,,1007.0,,3.0
2022-07-19 06:00:00,82.4,70.0,66.0,0.0,,200.0,12.4,,1006.0,,3.0
2022-07-19 07:00:00,80.6,68.2,66.0,0.0,,190.0,13.7,,1006.0,,3.0
2022-07-19 08:00:00,80.6,68.2,66.0,0.0,,200.0,11.4,,1005.0,,3.0
2022-07-19 09:00:00,80.6,66.4,62.0,0.0,,200.0,9.2,,1005.0,,3.0
2022-07-19 10:00:00,80.6,66.4,62.0,0.0,,200.0,13.9,,1006.0,,1.0
2022-07-19 11:00:00,77.0,66.0,69.0,0.0,,190.0,16.1,,1005.0,,3.0
2022-07-19 12:00:00,78.8,62.8,58.0,0.0,,180.0,16.1,,1003.0,,2.0
2022-07-19 13:00:00,84.2,59.4,43.0,0.0,,190.0,16.2,,1002.0,,3.0
2022-07-19 14:00:00,86.0,57.4,38.0,0.0,,190.0,16.1,,1002.0,,3.0
2022-07-19 15:00:00,87.8,57.6,36.0,0.0,,200.0,16.1,,1001.0,,3.0
2022-07-19 16:00:00,93.2,57.2,30.0,0.0,,200.0,16.1,,1001.0,,1.0
2022-07-19 17:00:00,91.4,63.0,39.0,0.0,,210.0,21.9,,1000.0,,1.0
2022-07-19 18:00:00,89.6,64.2,43.0,0.0,,240.0,13.7,,1000.0,,3.0
2022-07-19 19:00:00,87.8,66.2,49.0,0.0,,220.0,13.9,,1000.0,,3.0
2022-07-19 20:00:00,92.7,66.2,42.0,0.0,,225.0,14.8,,997.4,,3.0
2022-07-19 21:00:00,86.0,70.0,59.0,0.0,,260.0,17.4,,1000.0,,2.0
2022-07-19 22:00:00,87.8,57.6,36.0,0.0,,280.0,17.2,,1000.0,,3.0
2022-07-19 23:00:00,87.8,49.6,27.0,0.0,,260.0,17.4,,1000.0,,1.0
2022-07-20 00:00:00,84.2,50.4,31.0,0.0,,240.0,11.4,,1000.0,,1.0
2022-07-20 01:00:00,82.4,52.0,35.0,0.0,,260.0,9.2,,1000.0,,1.0
2022-07-20 02:00:00,80.6,49.6,34.0,0.0,,230.0,6.8,,1000.0,,2.0
2022-07-20 03:00:00,78.8,50.4,37.0,0.0,,220.0,5.8,,1000.0,,3.0
2022-07-20 04:00:00,78.8,53.8,42.0,0.0,,240.0,11.8,,1000.0,,3.0
2022-07-20 05:00:00,75.2,57.4,54.0,0.0,,250.0,9.3,,999.0,,3.0
2022-07-20 06:00:00,75.2,59.0,57.0,0.0,,250.0,12.4,,1000.0,,3.0
2022-07-20 07:00:00,73.4,62.6,69.0,0.0,,260.0,12.4,,999.0,,3.0
2022-07-20 08:00:00,75.2,62.6,65.0,0.0,,260.0,16.2,,999.0,,3.0
2022-07-20 09:00:00,73.4,62.6,69.0,0.0,,280.0,23.0,,1000.0,,3.0
2022-07-20 10:00:00,73.4,62.6,69.0,0.0,,280.0,13.7,,1000.0,,3.0
2022-07-20 11:00:00,73.4,62.6,69.0,0.0,,290.0,16.1,,1000.0,,3.0
2022-07-20 12:00:00,73.4,62.6,69.0,0.0,,290.0,10.3,,1002.0,,3.0
2022-07-20 13:00:00,73.4,62.6,69.0,0.0,,300.0,14.9,,1002.0,,3.0
2022-07-20 14:00:00,75.2,62.6,65.0,0.0,,290.0,20.5,,1003.0,,3.0
2022-07-20 15:00:00,80.6,60.8,51.0,0.0,,310.0,20.5,,1003.0,,1.0
2022-07-20 16:00:00,84.2,55.0,37.0,0.0,,300.0,20.5,,1003.0,,1.0
2022-07-20 17:00:00,86.0,55.2,35.0,0.0,,320.0,19.7,,1004.0,,1.0
2022-07-20 18:00:00,87.8,51.6,29.0,0.0,,310.0,25.5,,1004.0,,1.0
2022-07-20 19:00:00,87.8,53.4,31.0,0.0,,300.0,23.0,,1004.0,,1.0
2022-07-20 20:00:00,87.8,51.6,29.0,0.0,,290.0,21.7,,1005.0,,1.0
2022-07-20 21:00:00,87.8,51.6,29.0,0.0,,300.0,20.5,,1005.0,,1.0
2022-07-20 22:00:00,87.8,53.4,31.0,0.0,,310.0,19.9,,1005.0,,1.0
2022-07-20 23:00:00,87.8,55.2,33.0,0.0,,310.0,17.2,,1005.0,,1.0
2022-07-21 00:00:00,86.0,57.4,38.0,0.0,,300.0,13.7,,1005.0,,1.0
2022-07-21 01:00:00,82.4,60.8,48.0,0.0,,290.0,7.0,,1006.0,,1.0
2022-07-21 02:00:00,80.6,60.8,51.0,0.0,,280.0,7.0,,1007.0,,1.0
2022-07-21 03:00:00,80.6,60.8,51.0,0.0,,260.0,5.6,,1007.0,,1.0
2022-07-21 04:00:00,78.8,60.8,54.0,0.0,,280.0,8.1,,1007.0,,1.0
2022-07-21 05:00:00,73.4,62.6,69.0,0.0,,260.0,3.7,,1007.0,,1.0
2022-07-21 06:00:00,71.6,62.4,73.0,0.0,,0.0,0.0,,1007.0,,1.0
2022-07-21 07:00:00,71.6,62.4,73.0,0.0,,0.0,0.0,,1007.0,,1.0
2022-07-21 08:00:00,73.4,62.6,69.0,0.0,,270.0,4.3,,1007.0,,1.0
2022-07-21 09:00:00,73.4,64.6,74.0,0.0,,270.0,6.8,,1008.0,,1.0
2022-07-21 10:00:00,71.6,64.4,78.0,0.0,,270.0,4.7,,1008.0,,1.0
2022-07-21 11:00:00,69.8,62.6,78.0,0.0,,290.0,5.6,,1009.0,,1.0
2022-07-21 12:00:00,73.4,62.6,69.0,0.0,,310.0,9.2,,1009.0,,1.0
2022-07-21 13:00:00,75.2,57.4,54.0,0.0,,310.0,10.3,,1010.0,,1.0
2022-07-21 14:00:00,78.8,53.8,42.0,0.0,,300.0,18.6,,1010.0,,1.0
2022-07-21 15:00:00,80.6,52.0,37.0,0.0,,290.0,17.4,,1010.0,,1.0
2022-07-21 16:00:00,80.6,48.0,32.0,0.0,,320.0,19.9,,1011.0,,1.0
2022-07-21 17:00:00,82.4,50.4,33.0,0.0,,320.0,17.2,,1011.0,,1.0
2022-07-21 18:00:00,84.2,48.6,29.0,0.0,,290.0,14.9,,1011.0,,1.0
2022-07-21 19:00:00,84.2,48.6,29.0,0.0,,290.0,14.9,,1011.0,,1.0
2022-07-21 20:00:00,86.0,50.0,29.0,0.0,,310.0,14.9,,1010.0,,1.0
2022-07-21 21:00:00,86.0,50.0,29.0,0.0,,310.0,11.4,,1010.0,,1.0
2022-07-21 22:00:00,86.0,48.2,27.0,0.0,,310.0,15.0,,1010.0,,1.0
2022-07-21 23:00:00,84.2,50.4,31.0,0.0,,310.0,11.4,,1010.0,,1.0
2022-07-22 00:00:00,82.4,50.4,33.0,0.0,,290.0,11.4,,1010.0,,1.0
2022-07-22 01:00:00,80.6,52.0,37.0,0.0,,270.0,6.8,,1011.0,,1.0
2022-07-22 02:00:00,77.0,53.4,44.0,0.0,,0.0,0.0,,1011.0,,3.0
2022-07-22 03:00:00,73.4,53.6,50.0,0.0,,210.0,3.7,,1011.0,,3.0
2022-07-22 04:00:00,75.2,55.2,50.0,0.0,,220.0,3.7,,1011.0,,3.0
2022-07-22 05:00:00,73.4,57.2,57.0,0.0,,210.0,3.7,,1010.0,,3.0
2022-07-22 06:00:00,75.2,57.4,54.0,0.0,,200.0,8.1,,1010.0,,3.0
2022-07-22 07:00:00,73.4,57.2,57.0,0.0,,210.0,7.0,,1011.0,,3.0
2022-07-22 08:00:00,73.4,57.2,57.0,0.0,,220.0,3.7,,1011.0,,3.0
